4813,Children's Family Services,Food Costs,10/17/2017,medavakkam,9587
7093,Children's Education & Skills,Food Costs,10/18/2017,medavakkam,32515
5500,Commissioning,Equipment and Materials Purcha,10/18/2017,pallikarnai,18635
5597,Children's Education & Skills,Equipment and Materials Purcha,10/19/2017,karapakkam,2900
5539,Children's Family Services,Food Costs,10/19/2017,karapakkam,524
5016,Children's Family Services,Stationery,10/19/2017,karapakkam,1770
6270,Children's Family Services,Equipment and Materials Purcha,10/20/2017,medavakkam,5555
5641,Children's Family Services,Food Costs,10/20/2017,sipcot,1253
5164,Children's Family Services,Postage,10/20/2017,sipcot,5400
6371,Children's Family Services,Other Transfer Payments to Soc,10/21/2017,sipcot,18555
4804,Children's Education & Skills,Food Costs,10/21/2017,sipcot,29534
7237,Children's Family Services,Other Transfer Payments to Soc,10/21/2017,karapakkam,1000
6963,Children's Family Services,Equipment and Materials Purcha,10/22/2017,sipcot,2356
5812,Children's Family Services,Stationery,10/22/2017,sipcot,3248
6044,Children's Education & Skills,Subscriptions,10/22/2017,medavakkam,15000
6975,Children's Family Services,Stationery,10/22/2017,karapakkam,1878
6095,Children's Family Services,Travelling Expenses,10/22/2017,medavakkam,2000
5218,Children's Family Services,Travelling Expenses,10/23/2017,pallikarnai,130
4152,Children's Family Services,Food Costs,10/24/2017,karapakkam,1450
6984,Children's Family Services,Other Transfer Payments to Soc,10/24/2017,medavakkam,5900
4243,Children's Family Services,Equipment and Materials Purcha,10/24/2017,medavakkam,5120
5121,Children's Family Services,Food Costs,10/24/2017,sipcot,13533
5394,Children's Education & Skills,Training,10/25/2017,pallikarnai,16250
5967,Children's Family Services,Building Repairs & Maintenance,10/25/2017,sipcot,723
4759,Streetscene,Vehicle Running Costs,10/25/2017,karapakkam,22750
6078,Children's Family Services,Building Repairs & Maintenance,10/25/2017,karapakkam,2403
4296,Children's Family Services,Food Costs,10/26/2017,medavakkam,1912
5643,Children's Family Services,Miscellaneous Expenses,10/26/2017,karapakkam,1161
7048,Children's Family Services,Food Costs,10/26/2017,medavakkam,500
5428,Children's Family Services,Building Repairs & Maintenance,10/27/2017,karapakkam,4569
3286,Children's Family Services,Food Costs,10/27/2017,sipcot,700
4834,Assurance,Miscellaneous Expenses,10/28/2017,pallikarnai,2097
4242,Children's Family Services,Equipment and Materials Purcha,10/28/2017,pallikarnai,1247
5884,Children's Service DSG,Equipment and Materials Purcha,10/28/2017,pallikarnai,1187
7232,Children's Family Services,Food Costs,10/29/2017,karapakkam,2650
6091,Children's Education & Skills,Food Costs,10/30/2017,pallikarnai,13154
7611,Children's Service DSG,Equipment and Materials Purcha,10/30/2017,medavakkam,1399
5397,Children's Family Services,Food Costs,10/31/2017,karapakkam,1880
5423,Children's Family Services,Other Services,10/31/2017,sipcot,6950
5995,Children's Family Services,Food Costs,10/31/2017,karapakkam,150
4864,Children's Family Services,Other Services,10/31/2017,pallikarnai,39900
5687,Children's Family Services,Food Costs,11/1/2017,sipcot,11191
4761,Streetscene,Vehicle Running Costs,11/1/2017,karapakkam,22750
4768,Children's Family Services,Equipment and Materials Purcha,11/1/2017,sipcot,999
6101,Children's Family Services,Food Costs,11/1/2017,pallikarnai,9932
5806,Streetscene,Equipment and Materials Purcha,11/2/2017,pallikarnai,1995
6622,Children's Family Services,Travelling Expenses,11/2/2017,medavakkam,2000
5281,Children's Family Services,Food Costs,11/2/2017,karapakkam,1160
5140,Children's Family Services,Travelling Expenses,11/2/2017,pallikarnai,1710
6922,Children's Family Services,Other Transfer Payments to Soc,11/3/2017,karapakkam,4946
6595,Children's Family Services,Other Transfer Payments to Soc,11/3/2017,pallikarnai,15734
5834,Children's Family Services,Equipment and Materials Purcha,11/3/2017,karapakkam,3000
5966,Children's Family Services,E19 - Learning Resources,11/3/2017,karapakkam,166
3049,Children's Family Services,Stationery,11/3/2017,karapakkam,8499
4697,Children's Family Services,Miscellaneous Expenses,11/3/2017,sipcot,1500
6136,Children's Family Services,Food Costs,11/4/2017,karapakkam,9044
4530,Streetscene,Vehicle Running Costs,11/5/2017,pallikarnai,22750
7019,Commissioning,Subscriptions,11/5/2017,pallikarnai,22145
6279,Children's Family Services,E19 - Learning Resources,11/6/2017,sipcot,629
5059,Streetscene,Vehicle Running Costs,11/6/2017,medavakkam,22750
3267,Children's Family Services,Food Costs,11/7/2017,karapakkam,14815
5292,Children's Family Services,Advertising,11/7/2017,sipcot,66000
6815,Children's Family Services,Subscriptions,11/7/2017,pallikarnai,1700
6817,Children's Family Services,Other Services,11/7/2017,medavakkam,5890
5336,Children's Family Services,Other Transfer Payments to Soc,11/7/2017,pallikarnai,2400
3139,Children's Family Services,Cleaning and domestic material,11/7/2017,karapakkam,3588
3058,Children's Family Services,Equipment and Materials Purcha,11/7/2017,medavakkam,6000
5787,Children's Family Services,Private Contractors - Third Pa,11/7/2017,pallikarnai,9648
7510,Children's Family Services,Travelling Expenses,11/8/2017,karapakkam,2083
4846,Children's Service DSG,Equipment and Materials Purcha,11/8/2017,pallikarnai,3938
5961,Children's Family Services,Other Agencies - Third Party P,11/8/2017,pallikarnai,13500
5005,Streetscene,Equipment and Materials Purcha,11/8/2017,karapakkam,1225
5401,Children's Family Services,Travelling Expenses,11/8/2017,pallikarnai,10302
4751,Children's Family Services,Cleaning and domestic material,11/9/2017,medavakkam,1356
6240,Children's Family Services,Equipment and Materials Purcha,11/9/2017,medavakkam,2404
4733,Children's Family Services,Equipment and Materials Purcha,11/10/2017,medavakkam,248
7008,Customer Support Group,Training,11/10/2017,medavakkam,17850
7054,Children's Family Services,General Office Expenses,11/10/2017,sipcot,3735
7397,Children's Family Services,Equipment and Materials Purcha,11/11/2017,pallikarnai,608
6747,Children's Family Services,Other Services,11/11/2017,medavakkam,708
5468,Children's Family Services,Cleaning and domestic material,11/11/2017,medavakkam,2666
5109,Children's Family Services,Travelling Expenses,11/11/2017,pallikarnai,2000
4367,Children's Family Services,Food Costs,11/11/2017,sipcot,9001
3238,Children's Education & Skills,Travelling Expenses,11/12/2017,pallikarnai,1704
7014,Children's Family Services,Cleaning and domestic material,11/12/2017,sipcot,2510
3299,Children's Family Services,Other Transfer Payments to Soc,11/12/2017,karapakkam,1109
5988,Children's Family Services,Food Costs,11/12/2017,sipcot,6102
4932,Children's Family Services,Food Costs,11/12/2017,pallikarnai,1500
7221,Children's Family Services,Other Transfer Payments to Soc,11/13/2017,pallikarnai,6630
4192,Children's Family Services,Travelling Expenses,11/14/2017,karapakkam,4000
6766,Children's Family Services,Travelling Expenses,11/14/2017,medavakkam,1000
6779,Commissioning,Equipment and Materials Purcha,11/14/2017,sipcot,5900
6200,Children's Family Services,Equipment and Materials Purcha,11/14/2017,sipcot,1995
5337,Children's Family Services,Food Costs,11/15/2017,medavakkam,18871
5345,Children's Family Services,Other Services,11/15/2017,pallikarnai,1976
6626,Children's Family Services,Travelling Expenses,11/15/2017,medavakkam,2000
6317,Children's Family Services,Miscellaneous Expenses,11/16/2017,karapakkam,7525
5393,Children's Education & Skills,Travelling Expenses,11/17/2017,medavakkam,140
5621,Children's Family Services,Food Costs,11/17/2017,medavakkam,115
7296,Children's Family Services,Other Transfer Payments to Soc,11/17/2017,pallikarnai,5500
5716,Commissioning,Equipment and Materials Purcha,11/17/2017,pallikarnai,17000
4990,Streetscene,Equipment and Materials Purcha,11/17/2017,pallikarnai,8750
5045,Children's Education & Skills,Miscellaneous Expenses,11/18/2017,sipcot,2397
3302,Children's Family Services,Other Agencies - Third Party P,11/19/2017,karapakkam,41667
4480,Children's Family Services,Food Costs,11/19/2017,karapakkam,16613
5677,Children's Family Services,Cleaning and domestic material,11/19/2017,medavakkam,1150
7059,Children's Family Services,Equipment and Materials Purcha,11/19/2017,sipcot,35460
5318,Assurance,Other Indirect Employee Expens,11/19/2017,medavakkam,2628
4468,Children's Family Services,Other Transfer Payments to Soc,11/19/2017,medavakkam,100
5174,Children's Family Services,Books-CDs-Audio-Video,11/20/2017,medavakkam,979
6145,Children's Family Services,Building Repairs & Maintenance,11/20/2017,sipcot,6359
5818,Children's Family Services,Stationery,11/20/2017,pallikarnai,1406
4380,Children's Family Services,E19 - Learning Resources,11/20/2017,medavakkam,998
7046,Children's Family Services,Equipment and Materials Purcha,11/20/2017,medavakkam,1500
3182,Children's Education & Skills,Equipment and Materials Purcha,11/20/2017,pallikarnai,2550
7027,Children's Education & Skills,Food Costs,11/21/2017,karapakkam,41105
5377,Children's Family Services,Miscellaneous Expenses,11/21/2017,karapakkam,3000
7297,Children's Family Services,Food Costs,11/21/2017,karapakkam,15765
4632,Children's Family Services,Equipment and Materials Purcha,11/21/2017,sipcot,450
5756,Children's Family Services,Other Services,11/21/2017,karapakkam,3079
5933,Children's Family Services,Cleaning and domestic material,11/21/2017,karapakkam,10550
7004,Children's Family Services,Other Transfer Payments to Soc,11/21/2017,pallikarnai,551
3167,Children's Family Services,Other Agencies - Third Party P,11/23/2017,pallikarnai,1250
6623,Commissioning,Conference Expenses,11/24/2017,pallikarnai,18000
5717,Commissioning,Stationery,11/24/2017,pallikarnai,10560
3035,Children's Family Services,Equipment and Materials Purcha,11/24/2017,karapakkam,14998
7194,Children's Family Services,Other Services,11/25/2017,pallikarnai,150
5225,Adults and Communities,Miscellaneous Expenses,11/25/2017,pallikarnai,10500
6052,Children's Family Services,Food Costs,11/25/2017,pallikarnai,68
7306,Children's Family Services,Other Transfer Payments to Soc,11/26/2017,pallikarnai,3465
4924,Children's Family Services,Other Transfer Payments to Soc,11/26/2017,pallikarnai,395
6496,Assurance,Vehicle Running Costs,11/26/2017,medavakkam,27840
3153,Children's Family Services,Travelling Expenses,11/26/2017,pallikarnai,300
7313,Children's Family Services,Education CFR Administrative S,11/26/2017,medavakkam,548
5599,Children's Family Services,Cleaning and domestic material,11/26/2017,pallikarnai,2425
6168,Children's Family Services,Other Transfer Payments to Soc,11/26/2017,karapakkam,799
4841,Children's Family Services,Equipment and Materials Purcha,11/27/2017,sipcot,1415
4609,Children's Family Services,Food Costs,11/27/2017,medavakkam,2476
6326,Children's Education & Skills,Software Licences & Support,11/28/2017,pallikarnai,719
7245,Children's Family Services,Food Costs,11/28/2017,medavakkam,4750
5187,Children's Family Services,Food Costs,11/28/2017,sipcot,12746
5718,Children's Family Services,Cleaning and domestic material,11/28/2017,pallikarnai,1000
6529,Children's Family Services,Other Transfer Payments to Soc,11/29/2017,sipcot,990
5839,Customer Support Group,Legal and Court Fees,11/29/2017,sipcot,24300
4862,Children's Family Services,Food Costs,11/30/2017,karapakkam,10581
5566,Children's Family Services,Other Services,11/30/2017,pallikarnai,9270
4268,Children's Education & Skills,Travelling Expenses,11/30/2017,pallikarnai,1385
6859,Assurance,Other Vehicle Costs,11/30/2017,karapakkam,1150
7030,Commissioning,Stationery,11/30/2017,pallikarnai,6143
6487,Children's Family Services,Equipment and Materials Purcha,11/30/2017,pallikarnai,599
5139,Children's Family Services,Equipment and Materials Purcha,12/1/2017,sipcot,4749
4865,Children's Family Services,Cleaning and domestic material,12/1/2017,pallikarnai,1635
5557,Children's Family Services,Education CFR Administrative S,12/1/2017,pallikarnai,23310
3121,Children's Family Services,Food Costs,12/1/2017,pallikarnai,2810
7113,Children's Service DSG,Equipment and Materials Purcha,12/1/2017,pallikarnai,285
6096,Children's Family Services,Food Costs,12/1/2017,medavakkam,11312
5731,Children's Service DSG,Equipment and Materials Purcha,12/1/2017,karapakkam,48000
4310,Children's Family Services,Food Costs,12/1/2017,sipcot,736
6469,Children's Family Services,Food Costs,12/1/2017,pallikarnai,8937
3115,Children's Education & Skills,Food Costs,12/3/2017,sipcot,1000
6397,Streetscene,Vehicle Running Costs,12/4/2017,sipcot,16750
4929,Children's Family Services,Equipment and Materials Purcha,12/4/2017,sipcot,7020
6294,Children's Service DSG,Subscriptions,12/5/2017,karapakkam,13000
5792,Children's Family Services,Building Repairs & Maintenance,12/5/2017,pallikarnai,2748
4707,Children's Family Services,Food Costs,12/5/2017,sipcot,1800
6572,Children's Family Services,Training,12/6/2017,medavakkam,34584
6569,Children's Family Services,Other Transfer Payments to Soc,12/6/2017,karapakkam,50100
4262,Children's Family Services,Food Costs,12/7/2017,medavakkam,3857
6332,Streetscene,Equipment and Materials Purcha,12/7/2017,karapakkam,11473
5808,Children's Education & Skills,Stationery,12/7/2017,sipcot,4248
5779,Children's Education & Skills,Consumable Catering Supplies,12/7/2017,pallikarnai,16200
5682,Children's Family Services,Publications,12/7/2017,sipcot,2000
6153,Children's Family Services,Equipment and Materials Purcha,12/8/2017,sipcot,299
5235,Children's Education & Skills,Equipment and Materials Purcha,12/8/2017,medavakkam,5000
5054,Streetscene,Vehicle Running Costs,12/8/2017,karapakkam,22750
5657,Children's Education & Skills,Equipment and Materials Repair,12/9/2017,karapakkam,17358
6850,Children's Family Services,Travelling Expenses,12/9/2017,pallikarnai,2000
6921,Children's Family Services,Other Services,12/9/2017,karapakkam,1221
4793,Children's Family Services,Postage,12/9/2017,karapakkam,5400
7289,Commissioning,Travelling Expenses,12/9/2017,karapakkam,400
7086,Children's Family Services,Equipment and Materials Purcha,12/10/2017,karapakkam,667
6943,Assurance,Miscellaneous Expenses,12/11/2017,medavakkam,583
6987,Children's Family Services,E25 - Catering Supplies,12/11/2017,karapakkam,658
6533,Children's Family Services,Cleaning and domestic material,12/11/2017,pallikarnai,300
6919,Children's Family Services,Other Services,12/11/2017,pallikarnai,5950
4635,Children's Family Services,Travelling Expenses,12/13/2017,pallikarnai,2000
5867,Children's Family Services,Other Services,12/14/2017,sipcot,2470
